UNIFAC_parameters

-type
  classic
  
-list_of_main_groups
  45  6   -509.3     0.0  0.0  835.6      0.0  0.0
  45  19  -70.25     0.0  0.0  -322.3     0.0  0.0
  45  45  0.0        0.0  0.0  0.0        0.0  0.0
  46  0   -11.92     0.0  0.0  553.3      0.0  0.0
  46  1   132.4      0.0  0.0  268.1      0.0  0.0
  46  2   -86.88     0.0  0.0  333.3      0.0  0.0
  46  3   -19.45     0.0  0.0  421.9      0.0  0.0
  46  4   517.5      0.0  0.0  -248.3     0.0  0.0
  46  6   -205.7     0.0  0.0  139.6      0.0  0.0
  46  8   156.4      0.0  0.0  37.54      0.0  0.0
  46  10  -3.444     0.0  0.0  151.8      0.0  0.0
  46  18  119.2      0.0  0.0  16.23      0.0  0.0
  46  21  -194.7     0.0  0.0  361.1      0.0  0.0
  46  23  3.163      0.0  0.0  423.1      0.0  0.0
  46  24  7.082      0.0  0.0  434.1      0.0  0.0
  46  30  515.8      0.0  0.0  -353.5     0.0  0.0
  46  40  101.2      0.0  0.0  122.4      0.0  0.0
  46  46  0.0        0.0  0.0  0.0        0.0  0.0
  47  0   39.93      0.0  0.0  187.0      0.0  0.0
  47  1   543.6      0.0  0.0  -617.0     0.0  0.0
  47  5   420.0      0.0  0.0  37.63      0.0  0.0
  47  22  -363.1     0.0  0.0  565.9      0.0  0.0
  47  23  -11.3      0.0  0.0  63.95      0.0  0.0
  47  28  6.971      0.0  0.0  -18.27     0.0  0.0
  47  36  148.9      0.0  0.0  2429.0     0.0  0.0
  47  47  0.0        0.0  0.0  0.0        0.0  0.0
  48  0   -23.61     0.0  0.0  216.1      0.0  0.0
  48  1   161.1      0.0  0.0  62.56      0.0  0.0
  48  2   142.9      0.0  0.0  -59.58     0.0  0.0
  48  3   274.1      0.0  0.0  -203.6     0.0  0.0
  48  4   -61.2      0.0  0.0  104.7      0.0  0.0
  48  5   -89.24     0.0  0.0  -59.4      0.0  0.0
  48  6   -384.3     0.0  0.0  407.9      0.0  0.0
  48  48  0.0        0.0  0.0  0.0        0.0  0.0
  49  0   -8.479     0.0  0.0  92.99      0.0  0.0
  49  2   23.93      0.0  0.0  -39.16     0.0  0.0
  49  3   2.845      0.0  0.0  184.9      0.0  0.0
  49  4   682.5      0.0  0.0  57.65      0.0  0.0
  49  5   597.8      0.0  0.0  -46.01     0.0  0.0
  49  7   810.5      0.0  0.0  1005.0     0.0  0.0
  49  8   278.8      0.0  0.0  -162.6     0.0  0.0
  49  17  221.4      0.0  0.0  -136.6     0.0  0.0
  49  23  -79.34     0.0  0.0  108.5      0.0  0.0
  49  25  176.3      0.0  0.0  -4.565     0.0  0.0
  49  49  0.0        0.0  0.0  0.0        0.0  0.0
  50  0   456.19     0.0  0.0  699.13     0.0  0.0
  50  50  0.0        0.0  0.0  0.0        0.0  0.0
  51  0   245.21     0.0  0.0  808.59     0.0  0.0
  51  1   384.45     0.0  0.0  200.94     0.0  0.0
  51  2   47.05      0.0  0.0  360.82     0.0  0.0
  51  3   347.13     0.0  0.0  233.51     0.0  0.0
  51  4   72.19      0.0  0.0  215.81     0.0  0.0
  51  5   265.75     0.0  0.0  150.02     0.0  0.0
  51  6   627.39     0.0  0.0  -255.63    0.0  0.0
  51  23  75.04      0.0  0.0  585.19     0.0  0.0
  51  51  0.0        0.0  0.0  0.0        0.0  0.0
  52  0   125.36     0.0  0.0  -1243.0    0.0  0.0
  52  1   -391.81    0.0  0.0  -861.46    0.0  0.0
  52  4   111.65     0.0  0.0  -1840.8    0.0  0.0
  52  52  0.0        0.0  0.0  0.0        0.0  0.0
  52  53  1517.5     0.0  0.0  -1869.9    0.0  0.0
  53  0   221.56     0.0  0.0  637.65     0.0  0.0
  53  1   629.96     0.0  0.0  424.93     0.0  0.0
  53  4   122.19     0.0  0.0  56.298     0.0  0.0
  53  52  -1869.9    0.0  0.0  1517.5     0.0  0.0
  53  53  0.0        0.0  0.0  0.0        0.0  0.0
