UNIFAC_parameters

-type
  modified

-list_of_main_groups
  36  27  319.4     0.0342    0.0          -93.31    -0.1286   0.0        
  36  29  1543.72   0.0       0.0          -144.58   0.0       0.0        
  36  32  572.17    0.0       0.0          -364.06   0.0       0.0        
  36  34  -2214.44  8.5047    0.0          856.1     -3.4752   0.0        
  36  35  4283.26   0.0       0.0          -309.25   0.0       0.0        
  36  36  0         0         0            0         0         0          
  36  38  -1116.2   5.7463    0.0          -584.44   0.7055    0.0        
  36  40  -211.1    0.0       0.0          516.5     0.0       0.0        
  36  41  93.18     -1.0623   0.0027695    -3.2      0.3238    -0.0011202 
  36  42  -2460.67  8.1707    0.0          2318.16   -7.9936   0.0        
  36  44  185.82    0.0       0.0          -139.0    0.0       0.0        
  36  45  256.19    -1.7037   0.0          -235.96   1.8651    0.0        
  36  59  803.54    -0.6225   0.0          -203.28   0.2437    0.0        
  36  83  -911.04   4.8273    0.0          -106.41   -0.5523   0.0        
  37  0   -165.35   -0.3578   0.0015565    663.28    -1.8417   -0.00015867
  37  1   -139.5    0.9076    0.0          141.1     -0.3025   0.0        
  37  2   -1372.21  7.8694    -0.0078096   810.39    -5.3251   0.0060932  
  37  3   -95.89    0.5539    -5.0916e-05  -98.87    -0.1688   -0.0002455 
  37  4   1283.1    0.0       0.0          1214.9    0.0       0.0        
  37  5   2145.02   -2.767    0.0          36.25     -0.443    0.0        
  37  12  -769.64   3.6361    0.0          219.14    -1.7244   0.0        
  37  14  1017.74   0.0       0.0          -448.78   0.0       0.0        
  37  15  35.16     0.0972    0.0          -7.53     -0.8077   0.0        
  37  17  -1052.5   1.6854    0.0027       197.95    -0.3316   -0.0004    
  37  23  -109.44   0.0824    0.0          207.96    -0.6049   0.0        
  37  24  1262.0    0.0       0.0          604.73    0.0       0.0        
  37  37  0         0         0            0         0         0          
  37  38  -31.45    0.0       0.0          12.79     0.0       0.0        
  37  39  -57.38    0.0       0.0          110.4     0.0       0.0        
  37  41  -86.47    0.1388    0.0          206.0     -0.6056   0.0        
  37  42  -178.31   0.2229    0.0          242.57    -0.4865   0.0        
  37  45  -16.92    0.0       0.0          4217.65   0.0       0.0        
  38  0   -211.89   1.5162    -0.0037412   -69.75    2.2727    -0.0014881 
  38  1   120.21    -0.9548   0.0          -133.5    1.8647    0.0        
  38  2   58.76     -0.6263   0.000668     -81.69    1.1229    -0.00105   
  38  3   110.85    -0.8172   0.0          417.95    0.2694    0.0        
  38  4   28.76     -0.0767   0.00012289   1176.72   -6.7434   0.0098261  
  38  5   -316.91   2.9612    -0.0031149   137.96    -1.7932   0.0016192  
  38  6   -108.97   -0.6835   0.0          -421.74   2.7911    0.0        
  38  8   2153.12   -10.5676  0.010982     40.79     -4.3312   0.014433   
  38  9   430.73    0.0       0.0          -133.49   0.0       0.0        
  38  10  73.22     -0.6766   0.0          255.69    0.0019    0.0        
  38  11  4.43      0.0       0.0          -25.11    0.0       0.0        
  38  12  -414.64   0.0       0.0          4726.7    0.0       0.0        
  38  13  -1.07     0.0       0.0          -61.38    0.0       0.0        
  38  14  -230.55   0.0       0.0          -88.49    0.0       0.0        
  38  15  103.93    -1.209    0.0          1071.57   -1.0273   0.0        
  38  16  193.31    -0.9866   0.0          -1199.2   3.7778    0.0        
  38  17  290.64    -0.5345   0.0          -205.18   -0.0376   0.0        
  38  18  -160.48   1.0644    0.0          57.08     -0.7417   0.0        
  38  19  80.66     0.0       0.0          -421.59   0.0       0.0        
  38  20  761.04    -2.8639   0.0          -990.49   3.5217    0.0        
  38  21  160.11    0.0       0.0          -234.09   0.0       0.0        
  38  23  -159.06   -0.1839   0.0          535.71    0.0719    0.0        
  38  24  36.53     -3.659    0.0          -287.39   1.1365    0.0        
  38  25  -343.93   0.0       0.0          611.97    0.0       0.0        
  38  28  -250.27   0.0       0.0          362.17    0.0       0.0        
  38  30  -292.57   0.0       0.0          485.08    0.0       0.0        
  38  33  -3.25     -1.24     0.0          -336.86   9.6962    0.0        
  38  34  230.69    -0.4981   0.0          -135.75   0.0841    0.0        
  38  35  178.21    0.0       0.0          -198.85   0.0       0.0        
  38  36  -584.44   0.7055    0.0          -1116.2   5.7463    0.0        
  38  37  12.79     0.0       0.0          -31.45    0.0       0.0        
  38  38  0         0         0            0         0         0          
  38  41  127.33    -0.7975   0.0          312.53    0.831     0.0        
  38  42  -186.5    0.447     0.0          195.05    -0.3646   0.0        
  38  43  759.86    -3.0047   0.0          -896.46   1.5408    0.0        
  38  44  -318.65   0.0       0.0          733.32    0.0       0.0        
  38  48  -18.38    -0.4503   0.0          -2.28     0.6011    0.0        
  38  51  136.36    -1.4648   0.0          32576.11  -49.7076  0.0        
  38  56  -130.99   0.0       0.0          503.19    0.0       0.0        
  38  84  295.76    0.0       0.0          137.1     0.0       0.0        
  39  0   137.58    0.4602    0.00019504   9.24      -0.5011   -0.00016331
  39  1   435.82    0.6974    -0.0033228   -181.15   0.0138    6.8952e-05 
  39  4   -164.31   6.6095    0.0          90.51     11.4481   0.0        
  39  12  -88.8     -0.6903   0.002435     27.35     -0.6974   0.00057798 
  39  37  110.4     0.0       0.0          -57.38    0.0       0.0        
  39  39  0         0         0            0         0         0          
  39  41  -28.73    -0.1121   0.0          53.87     0.3669    0.0        
  40  0   338.63    -0.3346   0.0          980.87    -2.718    0.0        
  40  1   -65.8     -0.2191   0.0          -50.76    0.4625    0.0        
  40  2   124.37    -0.1629   0.0          148.86    -0.5673   0.0        
  40  3   -350.7    1.4265    0.0          1115.57   -2.827    0.0        
  40  4   752.02    -1.0538   0.0          403.47    -1.8371   0.0        
  40  5   676.02    -1.3251   0.0          251.8     -1.1874   0.0        
  40  6   -338.91   0.0       0.0          481.37    0.0       0.0        
  40  8   -81.01    0.0       0.0          -171.82   0.0       0.0        
  40  10  122.59    -1.6415   0.0          -25.88    0.4538    0.0        
  40  12  3596.64   0.0       0.0          -498.54   0.0       0.0        
  40  18  -34.75    0.0       0.0          -14.1     0.0       0.0        
  40  19  3073.19   0.0       0.0          -736.41   0.0       0.0        
  40  32  60.62     -0.7018   0.0          549.91    -1.7055   0.0        
  40  36  516.5     0.0       0.0          -211.1    0.0       0.0        
  40  40  0         0         0            0         0         0          
  40  41  -1389.68  5.3983    0.0          1663.51   -4.8623   0.0        
  40  54  -4120.61  17.519    0.0          181.24    -1.397    0.0        
  41  0   287.64    -1.5321   0.0031384    -183.15   0.9362    -0.0021157 
  41  1   -32.19    1.5306    -0.0011471   -143.93   0.3097    -0.0015527 
  41  2   157.87    0.4908    -0.0011351   51.48     -1.0128   0.0015377  
  41  3   103.11    -0.6489   0.0          -39.01    0.496     0.0        
  41  4   2251.89   1.3697    -0.011248    2896.87   -14.9115  0.020408   
  41  5   2834.27   -4.6539   0.0          61.7      -0.3785   0.0        
  41  6   1632.9    -2.8719   0.003455     274.37    -0.5861   -0.0003001 
  41  7   2491.4    -3.2734   0.0          101.13    0.426     0.0        
  41  8   606.13    -0.2464   0.0          110.67    -0.5791   0.0        
  41  9   1055.48   -0.2444   0.0          2054.4    -4.9377   0.0        
  41  10  516.11    -0.2411   -0.00021344  483.2     -2.218    0.0018974  
  41  11  245.06    0.5452    0.0          357.04    -1.2227   0.0        
  41  12  118.36    -0.353    0.0          179.92    -0.0812   0.0        
  41  13  819.32    -1.0439   0.0          22.47     -0.631    0.0        
  41  14  1172.1    -2.7669   0.0          -286.18   0.6545    0.0        
  41  15  149.32    0.5156    0.0          280.98    -1.4248   0.0        
  41  16  1817.22   -2.8872   0.0015293    1472.9    -3.8236   0.0015082  
  41  17  -14.03    0.1419    0.0          672.16    -2.0081   0.0        
  41  18  1704.72   -3.3048   0.0016451    179.53    -1.3591   0.0011999  
  41  19  557.46    1.1761    0.0          2053.05   -5.2317   0.0        
  41  20  292.12    0.023     0.0          20.99     -0.4626   0.0        
  41  21  183.27    -0.2172   0.0          3.91      -0.1671   0.0        
  41  22  341.46    -0.5895   0.0          -119.92   -0.0055   0.0        
  41  23  49.24     -0.5087   0.0          -59.04    0.653     0.0        
  41  24  2685.61   -16.7755  0.0011707    1751.31   -4.0879   -0.0026182 
  41  25  579.1     -0.3192   0.0          139.99    -0.6953   0.0        
  41  26  13569.05  -32.7188  0.0          3871.31   -11.5364  0.0        
  41  27  96.46     1.131     0.0          27.18     -0.89     0.0        
  41  28  407.08    -0.2156   0.0          12.47     -0.4564   0.0        
  41  29  867.4     0.1618    0.0          109.8     -0.7671   0.0        
  41  31  221.32    0.1997    0.0          631.27    -1.6164   0.0        
  41  32  214.43    0.2738    0.0          25.78     -0.4237   0.0        
  41  36  -3.2      0.3238    -0.0011202   93.18     -1.0623   0.0027695  
  41  37  206.0     -0.6056   0.0          -86.47    0.1388    0.0        
  41  38  312.53    0.831     0.0          127.33    -0.7975   0.0        
  41  39  53.87     0.3669    0.0          -28.73    -0.1121   0.0        
  41  40  1663.51   -4.8623   0.0          -1389.68  5.3983    0.0        
  41  41  0         0         0            0         0         0          
  41  42  119.59    0.1237    0.00022023   90.32     -0.4718   -1.4371e-06
  41  44  167.84    -0.1349   0.0          -52.81    -0.0505   0.0        
  41  45  171.22    0.1324    0.0          407.87    -1.2285   0.0        
  41  46  3008.8    -2.5544   0.0          190.65    -1.0042   0.0        
  41  47  501.05    0.4831    0.0          194.82    -1.1672   0.0        
  41  48  -263.6    2.3746    0.0          155.16    -0.8647   0.0        
  41  51  277.22    0.4697    0.0          -37.34    -0.8395   0.0        
  41  53  835.79    0.0       0.0          116.48    0.0       0.0        
  41  54  110.7     0.9656    0.0          131.93    -0.9816   0.0        
  41  55  1219.92   -0.9706   0.0          328.01    -1.1028   0.0        
  41  59  -126.54   2.1436    0.0          366.36    -1.3157   0.0        
  41  61  3971.74   6.1859    0.0          -690.28   2.5175    0.0        
  41  62  -691.82   0.0       0.0          1422.27   0.0       0.0        
  41  75  211.29    0.4534    0.0          273.75    -1.0527   0.0        
  41  76  175.99    0.0       0.0          112.49    0.0       0.0        
  41  77  943.99    -1.4037   0.0          128.59    -0.562    0.0        
  41  78  130.39    -1.9708   0.0          246.51    -0.4133   0.0        
  41  79  861.08    0.0       0.0          -745.6    0.0       0.0        
  41  80  -799.48   0.0       0.0          -136.75   0.0       0.0        
  41  81  685.21    0.0       0.0          133.35    0.0       0.0        
  41  83  407.4     -1.1845   0.0          -312.73   0.912     0.0        
  41  84  212.68    0.5145    0.0          390.9     1.6847    0.0        
  41  86  139.07    -0.4767   0.0          9.65      -0.1997   0.0        
  42  0   213.49    -1.3497   0.002315     31.36     0.7889    -0.0020935 
  42  1   1218.86   -5.2242   0.005373     -281.35   -0.1869   0.0027673  
  42  2   211.91    0.06      0.0          -118.44   -0.1188   0.0        
  42  3   74.1      0.006     0.0          -10.39    -0.0541   0.0        
  42  4   321.52    0.3827    -0.002284    -513.4    20.3899   -0.0067306 
  42  5   914.38    -3.5201   0.0058013    -273.42   1.6357    -0.002953  
  42  6   0.0       0.0       0.0          0.0       0.0       0.0        
  42  7   -352.94   0.0       0.0          -160.0    0.0       0.0        
  42  8   -537.32   2.6371    0.0          314.11    -1.6582   0.0        
  42  10  525.98    0.0       0.0          -262.33   0.0       0.0        
  42  12  1033.53   -2.8439   0.0          -466.45   1.183     0.0        
  42  13  103.93    0.0       0.0          -96.64    0.0       0.0        
  42  14  295.07    0.0       0.0          -186.98   0.0       0.0        
  42  15  -43.48    0.8626    0.0          155.98    -1.037    0.0        
  42  16  154.97    0.0       0.0          -384.26   0.0       0.0        
  42  18  -231.01   1.2154    0.0          130.48    -0.7887   0.0        
  42  19  -2061.7   9.5658    0.0          215.3     -2.2721   0.0        
  42  20  109.83    -0.2406   0.0          -236.92   0.3828    0.0        
  42  21  -979.06   2.746     0.0          617.37    -2.317    0.0        
  42  22  -803.43   2.2731    0.0          1416.43   -4.2597   0.0        
  42  23  -131.02   -0.4775   0.0          282.83    0.7084    0.0        
  42  24  3705.15   -10.9242  0.0          -549.69   0.7018    0.0        
  42  25  -47.09    0.0       0.0          53.75     0.0       0.0        
  42  27  1.09      1.5927    0.0          166.56    -1.0407   0.0        
  42  32  265.42    0.0       0.0          -186.4    0.0       0.0        
  42  36  2318.16   -7.9936   0.0          -2460.67  8.1707    0.0        
  42  37  242.57    -0.4865   0.0          -178.31   0.2229    0.0        
  42  38  195.05    -0.3646   0.0          -186.5    0.447     0.0        
  42  41  90.32     -0.4718   -1.4371e-06  119.59    0.1237    0.00022023 
  42  42  0         0         0            0         0         0          
  42  44  -523.16   0.4594    0.0          1438.91   -2.988    0.0        
  42  55  372.56    0.0       0.0          -206.03   0.0       0.0        
  42  62  1077.55   0.0       0.0          363.77    0.0       0.0        
  42  75  -158.47   0.0       0.0          -208.0    0.0       0.0        
  42  76  -210.09   0.0       0.0          74.05     0.0       0.0        
  42  77  283.2     -1.194    0.0          726.19    -0.1283   0.0        
  42  83  24.23     -0.3527   0.0          22.06     0.4177    0.0        
  43  0   803.79    -2.2809   0.0          -1576.18  6.6648    0.0        
  43  1   -46.47    0.0       0.0          1632.01   0.0       0.0        
  43  2   -1113.41  8.4775    -0.015256    -1366.87  10.5751   -0.01393   
  43  3   -159.94   0.3161    0.0          945.82    -0.6504   0.0        
  43  4   -846.8    4.7834    0.0          -41.16    -1.8128   0.0        
  43  6   9.72      -0.3228   0.0          -122.47   0.5285    0.0        
  43  8   -151.13   0.0       0.0          -134.0    0.0       0.0        
  43  10  -88.85    0.0       0.0          10.95     0.0       0.0        
  43  11  -161.36   0.0       0.0          85.56     0.0       0.0        
  43  12  345.03    0.0       0.0          -335.44   0.0       0.0        
  43  18  247.72    0.0       0.0          -315.9    0.0       0.0        
  43  19  25.68     0.9946    0.0          0.6       -0.6722   0.0        
  43  20  51.82     0.0       0.0          481.54    0.0       0.0        
  43  29  -384.29   0.0       0.0          778.78    0.0       0.0        
  43  38  -896.46   1.5408    0.0          759.86    -3.0047   0.0        
  43  43  0         0         0            0         0         0          
  43  44  -44.96    0.0       0.0          669.63    0.0       0.0        
  44  0   -44.1     -0.0324   0.0          156.66    -0.1689   0.0        
  44  1   -191.6    0.0       0.0          308.81    0.0       0.0        
  44  2   -204.88   -0.0445   0.0          391.55    -0.297    0.0        
  44  3   -123.68   -0.597    0.0          248.99    1.6272    0.0        
  44  4   2960.6    -5.8954   0.0          -88.71    0.1776    0.0        
  44  5   -759.52   13.4902   -0.024205    -377.09   1.4167    -0.0023449 
  44  6   -563.25   3.0279    0.0          656.86    -0.6665   0.0        
  44  7   779.42    0.0       0.0          855.61    0.0       0.0        
  44  8   750.02    -3.9571   0.0059947    -516.78   2.6048    -0.0045634 
  44  10  476.27    -0.5866   0.0          -420.05   0.4774    0.0        
  44  11  -573.55   2.6039    0.0          236.71    -1.3375   0.0        
  44  12  614.1     -0.3569   0.0          -139.68   -0.6728   0.0        
  44  15  -645.45   1.1383    0.0          231.84    -1.5701   0.0        
  44  16  614.6     -1.2737   0.0          -279.52   7.4954    0.0        
  44  17  -45.04    1.3453    0.0          -298.68   -0.4906   0.0        
  44  18  -492.94   2.3534    0.0          128.6     -0.9365   0.0        
  44  19  -747.76   3.6849    0.0          2354.76   -6.3516   0.0        
  44  20  715.73    -1.9129   0.0          -476.77   1.1818    0.0        
  44  21  12.95     -0.6695   0.0          -21.54    0.9162    0.0        
  44  23  3.12      -0.0306   -0.00025497  62.41     -0.2215   0.00057988 
  44  24  3082.14   -17.6127  0.0          2396.96   -5.6261   0.0        
  44  27  220.69    0.3944    0.0          29.11     -0.7328   0.0        
  44  29  -87.32    0.0       0.0          72.26     0.0       0.0        
  44  31  554.33    -1.6052   0.0          -516.09   1.7838    0.0        
  44  32  -79.14    0.594     0.0          43.09     -0.4089   0.0        
  44  34  -35.79    0.3782    0.0          -281.08   -0.088    0.0        
  44  36  -139.0    0.0       0.0          185.82    0.0       0.0        
  44  38  733.32    0.0       0.0          -318.65   0.0       0.0        
  44  41  -52.81    -0.0505   0.0          167.84    -0.1349   0.0        
  44  42  1438.91   -2.988    0.0          -523.16   0.4594    0.0        
  44  43  669.63    0.0       0.0          -44.96    0.0       0.0        
  44  44  0         0         0            0         0         0          
  44  45  -256.02   0.0       0.0          -21.62    0.0       0.0        
  44  52  60.27     0.0       0.0          -191.26   0.0       0.0        
  44  59  -166.42   0.0       0.0          344.01    0.0       0.0        
  44  60  -886.67   4.5194    0.0          -9.82     -1.2456   0.0        
  44  77  -66.44    0.0       0.0          -223.41   0.0       0.0        
  44  78  185.96    0.0       0.0          -499.79   0.0       0.0        
  45  0   -108.75   1.483     0.0          486.51    -1.6797   0.0        
  45  1   140.92    -0.1639   0.0          111.48    -0.1464   0.0        
  45  2   -552.89   2.3801    0.0          441.59    -1.7292   0.0        
  45  3   771.88    -1.538    0.0          -103.9    0.8075    0.0        
  45  4   1770.34   -4.596    0.0          -561.06   0.4243    0.0        
  45  5   -103.91   -0.5635   0.0          352.7     0.4129    0.0        
  45  6   -602.81   1.0506    0.0          516.07    -1.6461   0.0        
  45  7   -358.57   0.0       0.0          -610.78   0.0       0.0        
  45  8   -340.46   0.6226    0.0          2521.79   -6.5156   0.0        
  45  12  -112.87   0.0       0.0          -1.19     0.0       0.0        
  45  13  110.19    0.0       0.0          -28.41    0.0       0.0        
  45  16  1346.95   0.0       0.0          708.28    0.0       0.0        
  45  20  421.83    -1.3447   0.0          -297.85   0.279     0.0        
  45  21  -391.04   0.0       0.0          367.1     0.0       0.0        
  45  22  30.05     0.0       0.0          -82.7     0.0       0.0        
  45  23  957.44    0.0       0.0          -143.01   0.0       0.0        
  45  28  80.63     0.0       0.0          34.49     0.0       0.0        
  45  36  -235.96   1.8651    0.0          256.19    -1.7037   0.0        
  45  37  4217.65   0.0       0.0          -16.92    0.0       0.0        
  45  41  407.87    -1.2285   0.0          171.22    0.1324    0.0        
  45  44  -21.62    0.0       0.0          -256.02   0.0       0.0        
  45  45  0         0         0            0         0         0          
  45  46  -1423.7   3.9162    0.0          1738.5    -3.9729   0.0        
  45  59  32.16     0.0       0.0          -234.83   0.0       0.0        
  45  83  243.79    -1.1452   0.0          -31.44    1.3003    0.0        
  45  86  130.17    0.0       0.0          4050.35   0.0       0.0        
  46  0   186.18    -0.9358   0.0          1793.04   0.2714    0.0        
  46  1   251.43    -1.1265   0.0          579.79    2.6531    0.0        
  46  2   75.52     -0.5981   0.0          1048.12   0.1361    0.0        
  46  3   -863.48   13.7484   0.0          -695.64   2.6949    0.0        
  46  4   -130.17   0.0       0.0          127.81    0.0       0.0        
  46  5   -7.56     -0.5763   0.0          -118.8    0.504     0.0        
  46  6   -540.59   0.7622    -0.00089957  785.53    -3.5137   0.004955   
  46  7   65.26     -1.6375   0.0          -1312.72  2.6697    0.0        
  46  8   141.01    -0.9829   0.0          502.1     0.3401    0.0        
  46  10  32.71     -0.8641   0.0          758.13    -0.2593   0.0        
  46  13  -293.93   0.0       0.0          413.11    0.0       0.0        
  46  14  -73.28    -0.6408   0.0          716.01    0.0818    0.0        
  46  15  364.48    -2.0309   0.0          -579.15   12.7052   0.0        
  46  16  -915.52   2.8674    0.0          9.82      -0.3108   0.0        
  46  17  -2250.64  5.4638    -0.00015     489.93    -0.5591   -0.00102   
  46  19  1555.25   -5.3898   0.0          -3997.32  11.6942   0.0        
  46  25  11.44     0.7866    0.0          324.62    -1.1828   0.0        
  46  30  99.44     -0.9771   0.0          11.14     0.8931    0.0        
  46  41  190.65    -1.0042   0.0          3008.8    -2.5544   0.0        
  46  45  1738.5    -3.9729   0.0          -1423.7   3.9162    0.0        
  46  46  0         0         0            0         0         0          
  46  47  -91.65    -0.3411   0.0          117.57    0.7114    0.0        
  46  48  56.63     0.0       0.0          83.66     0.0       0.0        
  47  0   96.82     -0.2297   -0.0019236   1558.71   -6.2609   0.008895   
  47  1   248.05    -1.4533   0.0          -307.2    10.4628   0.0        
  47  2   15.36     -0.1333   0.0          85.79     1.0001    0.0        
  47  3   -9.15     -0.7743   0.0          573.31    -0.8779   0.0        
  47  4   795.34    -7.5178   0.013326     5444.34   -21.9422  0.021668   
  47  5   -132.93   0.6584    -0.00208     210.91    -2.4953   0.0048     
  47  6   -447.61   0.5565    0.0          114.17    -0.4265   0.0        
  47  8   -104.38   0.0       0.0          48.25     0.0       0.0        
  47  10  5.43      -1.0709   0.0          -3562.43  51.3635   0.0        
  47  12  -361.25   0.0       0.0          1321.52   0.0       0.0        
  47  15  -200.45   0.0       0.0          2193.66   0.0       0.0        
  47  19  -134.69   0.0       0.0          -500.73   0.0       0.0        
  47  20  1066.84   -2.7528   0.0          -479.54   0.8793    0.0        
  47  21  -446.86   0.4276    0.0          102.8     -0.0879   0.0        
  47  41  194.82    -1.1672   0.0          501.05    0.4831    0.0        
  47  46  117.57    0.7114    0.0          -91.65    -0.3411   0.0        
  47  47  0         0         0            0         0         0          
  47  87  -317.0    0.0       0.0          545.75    0.0       0.0        
  48  0   243.79    -1.2401   0.00030939   -927.47   7.1798    -0.0086758 
  48  1   90.01     -0.92     0.0          1171.32   3.9213    0.0        
  48  2   2.81      -0.3703   0.0          214.38    0.784     0.0        
  48  3   49.62     -1.42     0.0          399.84    0.387     0.0        
  48  4   194.65    -0.1964   0.0          123.5     -0.2053   0.0        
  48  5   -241.06   1.364     0.0          218.42    -1.0945   0.0        
  48  6   -128.92   -0.7165   -0.0003067   -802.5    6.8837    -0.0078127 
  48  8   -169.4    0.5128    0.0          395.05    -0.9231   0.0        
  48  10  81.64     -1.3111   0.0          2973.58   -5.4555   0.0        
  48  12  -224.78   -0.4106   0.0          3858.07   -9.278    0.0        
  48  18  -76.76    0.4413    0.0          304.24    -0.71     0.0        
  48  20  -151.04   -0.4588   0.0          955.83    -1.0001   0.0        
  48  21  894.51    -2.9316   0.0          -1017.26  3.0909    0.0        
  48  23  -191.7    0.4532    -0.0013078   461.42    -0.2226   0.0025038  
  48  24  4118.74   -15.161   0.0          240.7     0.8653    0.0        
  48  34  -177.48   0.0       0.0          203.2     0.0       0.0        
  48  38  -2.28     0.6011    0.0          -18.38    -0.4503   0.0        
  48  41  155.16    -0.8647   0.0          -263.6    2.3746    0.0        
  48  46  83.66     0.0       0.0          56.63     0.0       0.0        
  48  48  0         0         0            0         0         0          
  49  2   8.32      1.2133    0.0          38.66     -0.2149   0.0        
  49  3   -744.58   4.4795    0.0          22.66     -0.231    0.0        
  49  12  -67.5     0.0       0.0          48.93     0.0       0.0        
  49  49  0         0         0            0         0         0          
  49  57  1163.16   0.0       0.0          1254.82   0.0       0.0        
  50  0   -125.13   0.9312    0.0          -432.51   0.8544    0.0        
  50  2   -193.41   0.0       0.0          169.21    0.0       0.0        
  50  3   -177.25   0.0       0.0          354.49    0.0       0.0        
  50  20  -309.49   0.0       0.0          178.31    0.0       0.0        
  50  23  358.5     0.0       0.0          -258.99   0.0       0.0        
  50  24  100.0     0.0       0.0          237.5     0.0       0.0        
  50  50  0         0         0            0         0         0          
  51  0   762.23    -3.2159   0.0          -1254.22  4.741     0.0        
  51  1   -85.11    0.2172    0.0          -210.49   0.3125    0.0        
  51  2   -20.59    -0.4106   0.0          45.85     0.0227    0.0        
  51  3   997.7     -3.5035   0.0          826.34    -0.3598   0.0        
  51  4   -880.27   46.9513   0.0          -2814.22  50.3575   0.0        
  51  5   2364.7    -4.5222   0.0          -47.58    -0.1061   0.0        
  51  23  51.96     -0.6646   0.0          15.78     0.084     0.0        
  51  25  136.02    0.0       0.0          7.62      0.0       0.0        
  51  38  32576.11  -49.7076  0.0          136.36    -1.4648   0.0        
  51  41  -37.34    -0.8395   0.0          277.22    0.4697    0.0        
  51  51  0         0         0            0         0         0          
  52  0   435.36    -1.6469   0.0          31.15     0.9618    0.0        
  52  1   -33.59    0.0       0.0          109.69    0.0       0.0        
  52  2   -129.82   0.0       0.0          -79.2     0.0       0.0        
  52  3   6076.18   0.0       0.0          2997.89   0.0       0.0        
  52  4   2175.78   -10.1451  0.015396     578.5     -4.0748   0.0054227  
  52  5   84.7      2.1806    0.0          338.52    -1.9652   0.0        
  52  6   821.67    -2.1356   0.0          -692.46   2.4782    0.0        
  52  7   594.95    0.0       0.0          -631.64   0.0       0.0        
  52  8   111.55    0.0       0.0          -148.89   0.0       0.0        
  52  9   178.94    0.0       0.0          26.43     0.0       0.0        
  52  10  76.6      0.0       0.0          -44.42    0.0       0.0        
  52  11  122.53    0.0       0.0          -174.88   0.0       0.0        
  52  12  -298.34   0.0       0.0          585.7     0.0       0.0        
  52  20  29.8      0.0       0.0          -80.99    0.0       0.0        
  52  23  234.35    -0.9326   0.0          -158.67   0.917     0.0        
  52  44  -191.26   0.0       0.0          60.27     0.0       0.0        
  52  52  0         0         0            0         0         0          
  52  82  -261.1    0.0       0.0          4262.66   0.0       0.0        
  53  0   656.12    -1.3615   0.0          1178.99   -1.0258   0.0        
  53  2   -64.83    0.0       0.0          579.42    0.0       0.0        
  53  3   915.55    0.0       0.0          364.6     0.0       0.0        
  53  4   774.07    -1.48     0.0          323.37    -0.3044   0.0        
  53  6   -438.75   0.0       0.0          308.59    0.0       0.0        
  53  8   0.72      0.4894    0.0          -14.94    -0.1157   0.0        
  53  9   -81.93    0.0       0.0          35.66     0.0       0.0        
  53  10  -87.36    0.0       0.0          159.69    0.0       0.0        
  53  17  759.16    0.0       0.0          -248.31   0.0       0.0        
  53  19  235.92    0.8694    0.0          69.34     -0.5326   0.0        
  53  23  119.82    0.0       0.0          622.78    0.0       0.0        
  53  31  323.21    0.0       0.0          289.95    0.0       0.0        
  53  41  116.48    0.0       0.0          835.79    0.0       0.0        
  53  53  0         0         0            0         0         0          
  54  0   167.3     -0.4946   -0.0016198   34.57     -0.5165   0.0040991  
  54  1   277.95    -1.2635   0.0          -197.46   1.2309    0.0        
  54  2   42.93     -0.6321   0.0          -25.42    0.7919    0.0        
  54  3   91.68     -1.1198   0.0          256.14    0.9065    0.0        
  54  4   1139.46   -1.5289   0.0          649.99    -1.296    0.0        
  54  5   888.78    -1.0623   0.0          82.48     -0.4605   0.0        
  54  6   -917.49   2.3069    0.0          1672.47   -3.4926   0.0        
  54  8   354.23    -0.561    0.0          -190.35   0.2514    0.0        
  54  10  -219.21   0.0       0.0          275.66    0.0       0.0        
  54  12  -698.33   1.9691    0.0          792.41    -2.433    0.0        
  54  18  4.54      0.0       0.0          22.87     0.0       0.0        
  54  23  724.17    -2.6004   0.0          -794.1    2.9082    0.0        
  54  40  181.24    -1.397    0.0          -4120.61  17.519    0.0        
  54  41  131.93    -0.9816   0.0          110.7     0.9656    0.0        
  54  54  0         0         0            0         0         0          
  54  59  693.38    -1.6033   0.0          -198.57   0.7227    0.0        
  55  0   663.27    -1.9942   0.0          203.22    1.7137    0.0        
  55  2   46.52     0.324     -0.0015682   -41.15    1.1307    2.0715e-05 
  55  3   92.68     0.762     -0.00096573  -43.45    2.0547    -0.0024514 
  55  4   619.02    -1.4359   0.0          782.07    -1.7646   0.0        
  55  5   944.17    -2.2776   0.0          545.5     -1.1936   0.0        
  55  6   249.54    -1.0959   0.0          24.15     0.1739    0.0        
  55  22  -10.47    0.0       0.0          370.58    0.0       0.0        
  55  23  -74.63    0.1344    0.0          515.1     0.0284    0.0        
  55  41  328.01    -1.1028   0.0          1219.92   -0.9706   0.0        
  55  42  -206.03   0.0       0.0          372.56    0.0       0.0        
  55  55  0         0         0            0         0         0          
  55  59  -315.58   0.0       0.0          1108.43   0.0       0.0        
  56  0   15.39     0.1534    0.0          309.8     0.7668    0.0        
  56  1   70.1      2.7565    0.0          12.23     -0.1679   0.0        
  56  2   941.65    9.3839    0.0          0.7       -0.0781   0.0        
  56  3   241.41    -1.4825   0.0          5326.43   -3.9435   0.0        
  56  4   388.45    0.0       0.0          4857.78   0.0       0.0        
  56  7   -430.91   0.0       0.0          3300.81   0.0       0.0        
