UNIFAC_parameters

-type
  modified

-list_of_main_groups
  0   CH2       [0]CH3 [1]CH2 [2]CH [3]C 
  55  5   2127.895   -4.14737     0.0           -348.9494  1.41462      0.0         
  55  6   1996.724   -5.47448     0.0           2770.851   -2.00944     0.0         
  55  8   670.0023   -5.05233     0.0074865     824.1235   -2.88368     0.0041569   
  55  13  -450.7675  0.94786      0.0           826.0889   -0.93908     0.0         
  55  44  986.9591   -2.85003     0.0018563     493.7747   -4.10779     0.0119213   
  55  54  283.1673   -5.14586     0.0208006     -103.0519  -1.42845     0.0094424   
  55  55  0          0            0             0          0            0           
  55  56  -1403.31   -4.02583     0.0382461     -516.843   -3.5941      0.0160959   
  55  58  855.7144   -1.14021     0.0           -254.6989  -0.46519     0.0         
  56  0   907.3842   0.46568      -0.0055872    283.8202   -3.9547      0.0103753   
  56  1   -1151.296  4.7125       0.0           -92.7302   -0.25088     0.0         
  56  2   26.3894    0.38631      -0.0027586    -1304.107  3.87435      0.0039496   
  56  3   4101.374   -1.19824     -0.0186009    -935.3928  1.26386      0.0041351   
  56  4   1003.498   -2.48421     0.0           -348.7564  1.92474      0.0         
  56  5   1142.897   -2.92427     0.0           -1230.497  3.91001      0.0         
  56  8   -1504.191  4.63058      0.0           99.5504    0.45575      0.0         
  56  44  -935.6061  4.67403      0.0           -501.6695  1.6261       0.0         
  56  55  -516.843   -3.5941      0.0160959     -1403.31   -4.02583     0.0382461   
  56  56  0          0            0             0          0            0           
  56  59  -1138.034  0.70013      0.0           1824.841   -4.26948     0.0         
  57  0   454.5569   -1.47382     0.0010454     360.8016   2.05302      -0.0166992  
  57  1   4896.219   -1.86077     -0.0254894    1230.781   0.17033      0.0141503   
  57  2   2116.398   -2.11062     0.0           626.9603   -4.30606     0.0         
  57  3   1259.47    -1.91791     0.0           524.3056   -4.26859     0.0         
  57  4   -234.3916  4.01945      -0.0134709    -2448.212  -2.13997     0.0332832   
  57  5   985.4429   -2.42145     -0.0062036    -671.2604  1.58636      -0.0048637  
  57  6   -399.1902  0.16195      -0.0067585    2707.161   -2.51124     -0.0022558  
  57  8   177.8232   -2.24998     0.0           147.2528   -2.74448     0.0         
  57  13  4927.307   -0.63511     -0.0351738    580.1045   -2.24427     -0.0080098  
  57  44  2358.513   -1.30922     0.0137839     -381.9636  -3.00577     0.0076136   
  57  54  1094.895   -4.10982     2.63e-05      -107.3735  -3.90856     0.0005537   
  57  57  0          0            0             0          0            0           
  57  58  -1679.977  4.40837      -0.0092342    4209.48    -0.75036     -0.035667   
  21  0   -21.23     0.0          0.0           1935.7     0.0          0.0         
  21  2   -1141.6    8.656199     -0.015439     -1172.0    10.106       -0.01428    
  21  3   291.65     -1.2039      0.0           -514.79    4.9372       0.0         
  21  6   594.45     -2.2535      0.0           -804.28    2.828        0.0         
  21  10  -447.04    0.0          0.0           745.4      0.0          0.0         
  21  11  -441.01    0.0          0.0           489.15     0.0          0.0         
  21  12  310.75     0.0          0.0           -454.92    0.0          0.0         
  21  20  -14.016    0.0          0.0           -65.631    0.0          0.0         
  21  21  0          0            0             0          0            0           
  21  22  17.052     0.0          0.0           530.3      0.0          0.0         
  21  32  -384.29    0.0          0.0           778.78     0.0          0.0         
  21  41  -367.48    0.0          0.0           -310.13    0.0          0.0         
  48  0   82.6       -0.615       -0.000623     1529.52    -6.2025      0.00975     
  48  1   -81.79     0.0          0.0           249.18     0.0          0.0         
  48  2   -14.89     -0.8126      2e-06         92.5       1.4186       1.8e-05     
  48  3   246.08     -0.8198      -0.000137     76.73      0.9394       -0.00045    
  48  4   -808.4     3.8321       -0.005877     1627.81    -5.8598      0.005497    
  48  5   -132.93    0.6584       -0.00208      210.91     -2.4953      0.0048      
  48  6   -439.58    0.3142       0.0           64.43999   -0.0094      0.0         
  48  8   -116.4     0.0          0.0           37.37      0.0          0.0         
  48  10  -1031.78   3.9906       0.0           611.47     -2.4783      0.0         
  48  12  -361.25    0.0          0.0           1321.52    0.0          0.0         
  48  16  -235.61    0.0          0.0           2111.24    0.0          0.0         
  48  20  -244.69    0.0          0.0           -400.86    0.0          0.0         
  48  23  -446.86    0.4276       0.0           102.8      -0.0879      0.0         
  48  44  148.66     -1.0328      0.0           499.19     0.5131       0.0         
  48  46  117.57     0.7114       0.0           -91.65     -0.3411      0.0         
  48  48  0          0            0             0          0            0           
  47  0   183.02     -1.22588     0.000583      -923.282   7.80959      -0.008808   
  47  1   90.0134    -0.920017    0.0           1171.32    3.92127      0.0         
  47  2   45.4296    -0.570848    0.000281      -103.146   2.6565       -0.002819   
  47  3   119.767    -0.608934    0.000607      -182.325   3.36729      -0.004625   
  47  4   868.681    -2.20103     0.0           -150.961   0.527951     0.0         
  47  5   -195.127   1.17652      0.0           197.395    -0.985958    0.0         
  47  6   -128.903   -0.468519    -0.000916     -1119.8    7.95909      -0.008555   
  47  8   -201.105   0.7123       0.0           410.655    -1.1056      0.0         
  47  10  81.6384    -1.3111      0.0           2973.58    -5.45555     0.0         
  47  12  -224.782   -0.410609    -4e-06        3858.07    -9.278001    7e-06       
  47  19  -116.794   0.54754      0.0           297.646    -0.66206     0.0         
  47  22  -151.036   -0.458824    0.0           955.8281   -1.00012     0.0         
  47  23  894.509    -2.93164     0.0           -1017.26   3.0909       0.0         
  47  26  -198.677   0.435084     -0.001271     516.966    0.19471      0.001855    
  47  27  88.32201   0.1605       0.0           593.203    -0.7904      0.0         
  47  37  -72.16901  0.0          0.0           -3.44708   0.0          0.0         
  47  41  -2.27584   0.601128     0.0           -18.3768   -0.450261    0.0         
  47  44  159.179    -1.11479     0.0           -49.6851   3.86633      0.0         
  47  46  308.235    0.0          0.0           -188.913   0.0          0.0         
  47  47  0          0            0             0          0            0           
  49  0   -16.034    -0.5337      0.0           24.432     0.2915       0.0         
  49  1   -39.373    0.0          0.0           -86.231    0.0          0.0         
  49  2   -660.25    1.4602       0.0           1412.0     -3.9917      0.0         
  49  3   -139.78    0.1146       0.0           1000.8     -2.5194      0.0         
  49  4   7712.2     -7.6896      -0.035        -3745.0    4.5137       0.0636      
  49  5   2676.7     -5.4899      0.0           673.72     -2.3567      0.0         
  49  7   2332.5     -4.0832      0.0           4911.4     9.8501       0.0         
  49  8   2311.5     -6.6054      0.0           -153.7     0.242        0.0         
  49  18  4998.6     1.1962       0.0           -674.0     1.8854       0.0         
  49  26  -580.46    1.1653       0.0           1366.3     -3.8385      0.0         
  49  28  11.442     0.7866       0.0           324.62     -1.1828      0.0         
  49  44  -30.564    -0.2455      0.0           313.43     0.0911       0.0         
  49  45  1738.5     -3.9729      0.0           -1423.7    3.9162       0.0         
  49  49  0          0            0             0          0            0           
  53  0   -309.943   0.64856      0.0           860.51     -1.96009     0.0         
  53  1   -156.458   0.0          0.0           324.316    0.0          0.0         
  53  2   -388.19    1.04305      0.0           454.316    -1.21943     0.0         
  53  3   -305.273   0.669085     0.0           629.463    -1.39039     0.0         
  53  4   1343.95    -2.16488     0.0           1105.94    -1.68763     0.0         
  53  5   641.041    0.0          0.0           34.7884    0.0          0.0         
  53  6   -270.53    0.0          0.0           1038.3     0.0          0.0         
  53  10  2622.04    -11.7013     0.013472      -1366.59   5.90673      -0.007325   
  53  44  -108.172   -0.132539    0.0           509.274    -0.533745    0.0         
  53  51  742.31     -4.1234      0.0078        200.04     0.1979       -0.0016     
  53  53  0          0            0             0          0            0           
  58  0   -307.8627  3.60996      -0.0081757    656.528    -4.2237      0.0074475   
  58  1   159.8103   1.85317      0.0           1625.909   -2.40107     0.0         
  58  2   785.4488   -3.09114     0.0           161.7745   -0.56713     0.0         
  58  3   3997.18    -2.994       0.0           453.4621   -2.03845     0.0         
  58  4   1044.876   -3.71273     0.0           1178.048   5.33766      0.0         
  58  5   94.629     0.30192      0.0           53.7776    -0.9791      0.0         
  58  6   275.7479   -1.97057     0.0           -1616.174  5.32305      0.0         
  58  8   -30.955    -0.71244     0.0           331.1518   -1.11421     0.0         
  58  13  122.9861   -1.96464     0.0           277.9974   0.25973      0.0         
  58  44  1039.753   -3.51543     0.0           -1078.495  3.65154      0.0         
  58  55  -254.6989  -0.46519     0.0           855.7144   -1.14021     0.0         
  58  57  4209.48    -0.75036     -0.035667     -1679.977  4.40837      -0.0092342  
  58  58  0          0            0             0          0            0           
  59  0   243.462    -1.03559     0.0           1094.303   -1.11888     0.0         
  59  1   724.9113   -4.79411     0.0056279     2979.973   4.82369      -0.0272505  
  59  2   -15.3556   -0.15571     -0.0001404    1690.065   -3.38808     0.0202432   
  59  3   -998.0735  4.48792      0.0           1077.47    -2.43883     0.0         
  59  4   662.1286   -3.28127     0.0           -159.8631  2.41804      0.0         
  59  5   -558.6751  1.11398      0.0           1741.061   -4.73718     0.0         
  59  6   385.0068   -2.49001     0.0           318.2128   -1.42376     0.0         
  59  8   -1449.573  4.44554      0.0           571.6566   -4.43975     0.0         
  59  13  186.7351   -0.9786      0.0           -312.4461  1.126        0.0         
  59  44  -171.2349  0.62135      0.0           1654.642   -4.24837     0.0         
  59  54  -591.0368  0.45605      -0.0035024    133.3952   -2.64806     -0.0025991  
  59  56  1824.841   -4.26948     0.0           -1138.034  0.70013      0.0         
  59  59  0          0            0             0          0            0           
  60  0   2660.16    -6.86512     0.0           468.398    -2.55668     0.0         
  60  1   232.905    0.0          0.0           -740.2421  0.0          0.0         
  60  2   -72.2694   0.0          0.0           -630.416   0.0          0.0         
  60  3   15.0501    0.0          0.0           -478.068   0.0          0.0         
  60  4   34.7132    0.0          0.0           -367.321   0.0          0.0         
  60  5   -386.355   3.77874      0.0           1216.71    -5.44835     0.0         
  60  6   -444.615   -0.776483    0.0           4878.28    -6.38758     0.0         
  60  12  178.501    0.0          0.0           -584.728   0.0          0.0         
  60  44  1120.89    -3.1028      0.0           246.348    -1.9006      0.0         
  60  60  0          0            0             0          0            0           
  61  0   1131.305   -0.93175     0.0           1859.374   4.06308      0.0         
  61  1   1804.025   -5.18107     0.0           2487.632   -3.28182     0.0         
  61  2   877.6001   -1.96581     0.0           1014.686   -1.73087     0.0         
  61  3   -281.4692  1.00738      0.0           1113.436   -0.428312    0.0         
  61  4   448.381    -1.61662     0.000518      225.0235   -4.3271      0.0030855   
  61  5   1421.557   0.34143      0.0           1037.56    -5.46099     0.0         
  61  6   -371.2031  0.99046      -0.000807     206.2641   -2.57259     0.0032526   
  61  8   3306.365   0.15196      -0.0082641    519.4855   -5.4673      0.0068391   
  61  44  4258.272   0.34026      -0.029654     449.5142   2.1727       0.0360498   
  61  54  -35.932    -1.52136     0.0           -113.0145  -1.48378     0.0         
  61  61  0          0            0             0          0            0           
  62  0   3504.325   2.66288      -0.0330202    4041.479   -3.90698     -0.0254482  
  62  1   658.1962   0.57714      -0.0078001    -2399.738  -0.27451     0.0329518   
  62  2   -969.6266  3.81305      0.0028389     4899.846   -3.53433     -0.0358313  
  62  3   3792.062   -2.55407     -0.0217293    335.1104   2.26653      0.0239277   
  62  4   1751.43    -1.09998     -0.0148923    -352.184   -1.58363     0.0090199   
  62  54  -4116.333  -1.71395     -0.0073933    4542.127   0.85207      -0.0518203  
  62  62  0          0            0             0          0            0           
